"ISO3","Country","Year","Survey","Indicator","Admin","Region_Name","Mean","Median","Lower_CI","Upper_CI","Width_90_CI","Coefficient_of_Variation"
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_PUT",2,"Eastern Province_Nyagatare",0.9248,0.9276,0.8925,0.9515,0.05897,0.2524
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_PUT",2,"Eastern Province_Rwamagana",0.9232,0.925,0.8916,0.948,0.05645,0.2419
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_PUT",2,"Northern Province_Burera",0.9464,0.9475,0.9258,0.9645,0.03863,0.2321
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_PUT",2,"Northern Province_Gakenke",0.9485,0.9491,0.9256,0.9692,0.04355,0.2567
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_PUT",2,"Northern Province_Gicumbi",0.9462,0.9471,0.9219,0.9657,0.04376,0.2566
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_PUT",2,"Northern Province_Musanze",0.9405,0.9425,0.9118,0.9624,0.05058,0.2717
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_PUT",2,"Northern Province_Rulindo",0.9456,0.9475,0.921,0.9649,0.04388,0.2551
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_PUT",2,"Southern Province_Gisagara",0.9214,0.9215,0.893,0.9508,0.05773,0.2292
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_PUT",2,"Southern Province_Huye",0.9098,0.9126,0.8777,0.934,0.05632,0.2061
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_PUT",2,"Southern Province_Kamonyi",0.9225,0.9235,0.8964,0.9471,0.05075,0.2039
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_PUT",2,"Southern Province_Muhanga",0.9239,0.9244,0.894,0.9533,0.05932,0.2414
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_PUT",2,"Southern Province_Nyamagabe",0.9172,0.9185,0.8909,0.941,0.05007,0.1974
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_PUT",2,"Southern Province_Nyanza",0.9145,0.916,0.8914,0.9347,0.04333,0.1605
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_PUT",2,"Southern Province_Nyaruguru",0.9012,0.9066,0.8566,0.9311,0.07446,0.2632
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_PUT",2,"Southern Province_Ruhango",0.9234,0.9238,0.8955,0.9499,0.05444,0.2223
