"ISO3","Country","Year","Survey","Indicator","Admin","Region_Name","Mean","Median","Lower_CI","Upper_CI","Width_90_CI","Coefficient_of_Variation"
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Cross River_Etung",0.4917,0.4901,0.2649,0.7112,0.4463,0.2694
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Cross River_Ikom",0.5478,0.5495,0.3991,0.7039,0.3047,0.2079
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Cross River_Obanliku",0.276,0.2658,0.1298,0.4575,0.3277,0.377
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Cross River_Obubra",0.4607,0.4558,0.2517,0.7032,0.4515,0.2958
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Cross River_Obudu",0.4242,0.4168,0.1987,0.6769,0.4782,0.3533
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Cross River_Odukpani",0.2498,0.248,0.1856,0.3156,0.13,0.1632
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Cross River_Ogoja",0.5286,0.5292,0.367,0.6874,0.3203,0.2055
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Cross River_Yakurr",0.6246,0.6317,0.4123,0.8045,0.3922,0.3288
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Cross River_Yala",0.5107,0.5166,0.3237,0.6788,0.3551,0.2222
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Delta_Aniocha North",0.2613,0.2589,0.206,0.3209,0.115,0.1326
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Delta_Aniocha South",0.5163,0.5208,0.3218,0.7043,0.3825,0.242
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Delta_Bomadi",0.4112,0.4115,0.3661,0.4563,0.09015,0.06647
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Delta_Burutu",0.2382,0.2379,0.2185,0.2587,0.04025,0.052
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Delta_Ethiope East",0.4151,0.4115,0.2297,0.6208,0.3911,0.2863
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Delta_Ethiope West",0.3419,0.341,0.2825,0.4048,0.1223,0.1088
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Delta_Ika North East",0.4882,0.4897,0.296,0.6754,0.3794,0.2409
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Delta_Ika South",0.4251,0.4182,0.2483,0.6155,0.3672,0.2607
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Delta_Isoko North",0.5267,0.5272,0.3882,0.6641,0.2759,0.1763
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Delta_Isoko South",0.6308,0.6338,0.4629,0.7788,0.3159,0.2623
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Delta_Ndokwa East",0.3323,0.3266,0.165,0.5383,0.3733,0.3523
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Delta_Ndokwa West",0.4651,0.4645,0.4132,0.5242,0.111,0.07342
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Delta_Okpe",0.1991,0.1974,0.1631,0.2381,0.07498,0.1206
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Delta_Oshimili North",0.4228,0.4096,0.2029,0.6699,0.467,0.3564
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Delta_Oshimili South",0.4763,0.4743,0.3413,0.6144,0.2732,0.1759
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Delta_Patani",0.4246,0.421,0.2435,0.6199,0.3764,0.2724
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Delta_Sapele",0.3778,0.3773,0.2905,0.4712,0.1807,0.1432
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Delta_Udu",0.4473,0.446,0.3787,0.5165,0.1378,0.09225
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Delta_Ughelli North",0.4037,0.4035,0.31,0.4999,0.1899,0.1471
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Delta_Ughelli South",0.3367,0.3305,0.1743,0.5248,0.3505,0.3224
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Delta_Ukwuani",0.4306,0.4253,0.2475,0.6212,0.3737,0.2741
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Delta_Uvwie",0.4207,0.4182,0.2379,0.6333,0.3954,0.2934
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Delta_Warri North",0.2589,0.2573,0.2182,0.3052,0.08703,0.1031
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Delta_Warri South",0.5182,0.5185,0.3685,0.6686,0.3,0.1885
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Delta_Warri South-West",0.2466,0.2359,0.1287,0.3977,0.269,0.3553
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Ebonyi_Abakaliki",0.278,0.2645,0.1354,0.467,0.3317,0.3879
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Ebonyi_Afikpo North",0.4604,0.46,0.3558,0.5672,0.2114,0.1431
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Ebonyi_Afikpo South",0.5863,0.5862,0.4182,0.7459,0.3277,0.2364
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Ebonyi_Ebonyi",0.3424,0.3225,0.1483,0.5831,0.4348,0.4127
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Ebonyi_Ezza North",0.3703,0.3684,0.2465,0.4944,0.2479,0.2044
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Ebonyi_Ezza South",0.3325,0.3325,0.254,0.4161,0.1621,0.1503
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Ebonyi_Ikwo",0.4392,0.4402,0.2882,0.5945,0.3063,0.2124
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Ebonyi_Ishielu",0.2722,0.2698,0.1968,0.3538,0.157,0.18
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Ebonyi_Ivo",0.4305,0.4301,0.3606,0.507,0.1464,0.1055
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Ebonyi_Izzi",0.1423,0.1421,0.1305,0.1553,0.02476,0.05434
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Ebonyi_Ohaozara",0.3251,0.3234,0.2348,0.4302,0.1955,0.179
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Ebonyi_Ohaukwu",0.4207,0.4204,0.3764,0.4683,0.09189,0.06726
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Ebonyi_Onicha",0.3818,0.381,0.2525,0.5211,0.2686,0.2149
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Edo_Akoko-Edo",0.6735,0.6763,0.5729,0.7637,0.1908,0.183
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Edo_Egor",0.3806,0.3789,0.3053,0.4587,0.1534,0.1226
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Edo_Esan Central",0.5094,0.5087,0.3023,0.7092,0.4069,0.25
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Edo_Esan North-East",0.4607,0.462,0.3453,0.5747,0.2295,0.1526
