"ISO3","Country","Year","Survey","Indicator","Admin","Region_Name","Mean","Median","Lower_CI","Upper_CI","Width_90_CI","Coefficient_of_Variation"
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Narok_Narok North",0.7658,0.7691,0.6773,0.844,0.1667,0.2178
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Narok_Narok South",0.7147,0.7227,0.5536,0.8454,0.2919,0.3178
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Narok_Narok West",0.7445,0.75,0.642,0.8344,0.1924,0.2395
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nyamira_Borabu",0.9763,0.9798,0.9503,0.9919,0.04156,0.6445
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nyamira_Kitutu Masaba",0.9793,0.9823,0.9568,0.9932,0.03641,0.6914
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nyamira_North Mugirango",0.9698,0.972,0.9454,0.9871,0.04167,0.487
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nyamira_West Mugirango",0.9814,0.9837,0.9624,0.9932,0.03079,0.5885
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nyandarua_Kinangop",0.9055,0.9071,0.8751,0.9297,0.05466,0.1786
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nyandarua_Kipipiri",0.9563,0.959,0.9262,0.9768,0.05062,0.3848
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nyandarua_Ndaragwa",0.9483,0.9522,0.9085,0.9751,0.06656,0.4499
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nyandarua_Ol Jorok",0.9395,0.9426,0.9037,0.9663,0.06265,0.3491
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nyandarua_Ol Kalou",0.919,0.9193,0.8968,0.9386,0.04182,0.1642
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nyeri_Mathira",0.9602,0.9621,0.9385,0.977,0.03852,0.3091
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nyeri_Mukurweni",0.9341,0.9344,0.9229,0.9446,0.02169,0.09932
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nyeri_Nyeri Town",0.9437,0.9452,0.921,0.962,0.04094,0.2265
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nyeri_Othaya",0.963,0.9647,0.9412,0.9811,0.0399,0.3623
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nyeri_Tetu",0.9633,0.9665,0.9339,0.9836,0.04972,0.4719
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Samburu_Samburu East",0.3327,0.3244,0.1788,0.5224,0.3437,0.3255
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Samburu_Samburu North",0.3252,0.3235,0.2123,0.4504,0.2381,0.2154
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Samburu_Samburu West",0.4365,0.4354,0.3182,0.5599,0.2417,0.1645
